isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672366686__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672366686__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,BE3080,False,Gold/Brown,331.00,
False,Green Gradient Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597157605__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597157605__002.png?impolicy=SGH_bgtransparent&width=640,True,9,False,RB2185 WAYFARER II CLASSIC,False,Tortoise/Green,213.00,170.40
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597435635__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597435635__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,PR 16WS,False,Black/Grey,433.00,
False,Polar Light Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597712385__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597712385__002.png?impolicy=SGH_bgtransparent&width=640,True,6,False,RA5274,False,Red/Brown,106.00,
False,Polar Grey Mirror Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597555463__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597555463__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,VE2236,False,Gold/Grey,367.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041298__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041298__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,HOOKIPA,False,Grey/Blue,210.00,
False,Prizm Sapphire Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392585516__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392585516__002.png?impolicy=SGH_bgtransparent&width=640,True,6,False,OO9474 Spindrift,False,Black/Blue,223.00,
False,Light Grey Gradient Dark Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597489331__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597489331__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,BE4346 ELSA,True,Black/Grey,281.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683784__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683784__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2140 Original Wayfarer Colorblock,False,Green/Grey,173.00,
False,Orange,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683760__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597683760__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB2140 ORIGINAL WAYFARER COLORBLOCK,False,Violet/Orange,173.00,
False,Polar Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597143486__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Prada,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597143486__002.png?impolicy=SGH_bgtransparent&width=640,True,5,False,PR 01VS CATWALK,False,Black/Grey,371.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672414981__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672414981__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VE2161,True,Gold/Grey,331.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041304__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429041304__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RED SANDS,False,Tortoise/Grey,242.00,
False,Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125008884__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125008884__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,MK2079U ZERMATT,False,Black/Grey,139.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289348108__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289348108__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB4140,False,Tortoise/Green,176.00,123.20
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122603__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597122603__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB4323,False,Black/Green,186.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672416039__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672416039__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB2180,False,Tortoise/Brown,186.00,
False,Polarized Blue/Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597523189__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597523189__002.png?impolicy=SGH_bgtransparent&width=640,True,6,False,RB3683,False,Grey/Blue,201.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597435772__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597435772__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB2191 Inverness,False,Black/Blue,189.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652356099__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652356099__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0998S,False,Black/Grey,350.00,
False,Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597414067__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597414067__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,DG6157,False,Black/Grey,317.00,158.50
False,Black Iridium,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392013767__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392013767__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,OO9232 Drop In™,False,Red/Grey,163.00,81.50
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429028633__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429028633__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,KAWIKA,False,Black/Grey,316.00,
False,Green Classic G-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490085__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597490085__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RW4005 RAY-BAN STORIES | METEOR,False,Black/Green,299.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125032551__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Michael Kors,https://assets.sunglasshut.com/is/image/LuxotticaRetail/725125032551__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,MK2098U ISLE OF PALMS,False,Black/Grey,139.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597071604__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597071604__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RB4305,False,Tortoise/Brown,151.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672828870__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672828870__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB3569,False,Black/Grey,189.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597044899__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597044899__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB3689 Aviator Metal II,False,Gold/Blue,213.00,
False,Light Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597041928__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597041928__002.png?impolicy=SGH_bgtransparent&width=640,False,7,False,RB3689 AVIATOR METAL II,False,Gold/Brown,178.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341026__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652341026__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,GG0956S,False,Black/Green,465.00,
False,Blue Gradient Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625845__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597625845__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB2197 ELLIOT,False,Yellow/Grey,178.00,
False,Polarized Brown Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672949889__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672949889__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4122,False,Black/Brown,176.00,88.00
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652385389__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652385389__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,GG0036SN,False,Black/Green,405.00,
False,Dark Grey Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597663588__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597663588__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB4098 JACKIE OHH II TRANSPARENT,False,Blue/Grey,198.00,
False,Prizm Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392489487__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392489487__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,OO4129 Split Time,False,Black/Grey,174.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556545__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556545__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB2283 Burbank,True,Black/Green,224.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556460__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597556460__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB2283 BURBANK,True,Black/Green,224.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429018870__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429018870__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,WIKI WIKI,False,Gold/Brown,316.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597054041__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597054041__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,RB1971 Square 1971 Classic,False,Gold/Green,163.00,
False,Grey Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429057015__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429057015__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,DRAGONSTEETH,False,Grey/Grey,262.00,
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429035624__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429035624__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,WIKI WIKI,False,Black/Blue,316.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597768801__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597768801__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB2140 Original Wayfarer X Dia De Los Muertos,False,Black/Green,163.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672203776__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672203776__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,BE4160,False,Black/Grey,304.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672058659__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672058659__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB2140F ORIGINAL WAYFARER CLASSIC,False,Black/Green,213.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672085808__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672085808__002.png?impolicy=SGH_bgtransparent&width=640,True,4,False,RB4191,False,Tortoise/Grey,186.00,130.20
False,Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652385266__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652385266__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,GG0141SN,False,Black/Black,405.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672460216__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672460216__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RA5203,False,Pink/Brown,134.00,
False,Bronze,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429017996__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Maui Jim,https://assets.sunglasshut.com/is/image/LuxotticaRetail/603429017996__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,BABY BEACH,False,Gold/Copper,316.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289303756__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph,https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289303756__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RA4004,False,Gold/Brown,115.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597316309__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597316309__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB4335 Ray-Ban Firefly,False,Blue/Blue,153.00,76.50
False,Light Grey Mirror Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597540728__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Versace,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597540728__002.png?impolicy=SGH_bgtransparent&width=640,False,4,False,VE2235 Biggie,True,Grey/Silver,345.00,
False,Smoke to Pink,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337065712__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337065712__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,30Montaigne SU,False,White/Grey,580.00,
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652323503__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652323503__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,GG0879S,False,Gold/Brown,480.00,
