isjunior,lenscolor,img,isfindinstore,iscustomizable,roxablelabel,brand,imghover,ispolarized,colorsnumber,isoutofstock,modelname,isengravable,localizedcolorlabel,listprice,offerprice
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392473004__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392473004__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,AN4270 Calipso,False,Black/Grey,94.00,47.00
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392566713__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392566713__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9014 Miami Dolphins Gascan®,False,Black/Black,160.00,
False,Brown Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934451445__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934451445__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,OV5442SU Melery,False,Brown/Brown,490.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474544__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474544__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9188 Las Vegas Raiders Flak® 2.0 XL,False,Black/Black,204.00,142.80
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653249196__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653249196__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,AN4308 DEAN II,False,Green/Green,70.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597735216__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Polo Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597735216__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PH4189U,False,Black/Grey,143.00,
False,Grey Mirror Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597766586__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada Linea Rossa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597766586__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,PS 52YS,False,Grey/Grey,321.00,
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597335751__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Giorgio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597335751__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AR6112J,False,Grey/Brown,375.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597386142__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Alain Mikli,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597386142__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,A05065 N°861 SUN,False,Red/Grey,385.00,
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597705806__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Vogue Eyewear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597705806__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,VO5465S,False,Brown/Brown,82.00,
False,Polar Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597719537__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597719537__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,BV5060,False,Grey/Black,591.00,
False,Clear Ar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556431__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392556431__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,AN4182 Hot Shot,False,Black/Transparent,74.00,37.00
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652088419__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Gucci,https://assets.sunglasshut.com/is/image/LuxotticaRetail/889652088419__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,GG0170S,False,Black/Blue,405.00,
False,Blue Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597151078__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597151078__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,PO5002ST,False,Black/Blue,390.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392427328__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392427328__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9013 Frogskins™ 50/50 Collection,False,Red/Black,152.00,106.40
False,Polarized Blue/Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224963__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597224963__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,RB1972 Octagon 1972,False,Silver/Blue,213.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934386228__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934386228__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,OV1002S Benedict,False,Gold/Green,514.00,
False,Pink,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077514__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597077514__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB3556N OCTAGONAL CLASSIC,False,Copper/Brown,178.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934418424__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934418424__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,OV5184S OP-505 Sun,False,Gold/Green,524.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337098857__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,DIOR,https://assets.sunglasshut.com/is/image/LuxotticaRetail/192337098857__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,DIORBLACKSUIT N2I,False,Black/Grey,480.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934404465__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934404465__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,OV5349S Remick,False,Black/Grey,482.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392539618__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392539618__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9406 Seattle Seahawks Sutro,False,Blue/Black,193.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474179__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474179__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9188 Buffalo Bills Flak® 2.0 XL,False,Black/Black,204.00,142.80
False,Blue Mirror Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597622639__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597622639__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,DG6174,False,Blue/Blue,372.00,
False,Brown Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597718660__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597718660__002.png?impolicy=SGH_bgtransparent&width=640,True,1,False,BV7037K,False,Tortoise/Brown,"1,010.00",
False,Dark Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597704915__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597704915__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RL8205,False,Black/Green,208.00,
False,Yellow,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597736138__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Burberry,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597736138__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,BE4377 JUDE,False,Black/Yellow,308.00,
False,Purple/Silver,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597768566__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597768566__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,RB8327M SCUDERIA FERRARI COLLECTION,False,Black/Silver,340.00,
False,Prizm Tungsten,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392538994__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392538994__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9102 Washington Football Team Holbrook™,False,Black/Brown,182.00,127.40
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597425292__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Giorgio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597425292__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,AR8147,False,Tortoise/Brown,291.00,232.80
False,Blue,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597720526__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Bvlgari,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597720526__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,BV5059,False,Silver/Blue,531.00,
False,Orange Gradient Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597759120__001.png?impolicy=SGH_bgtransparent&width=640,False,False,,Dolce&Gabbana,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597759120__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,DG6179,False,Brown/Brown,262.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672994674__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672994674__002.png?impolicy=SGH_bgtransparent&width=640,False,3,False,RB2168 METEOR CLASSIC,False,Black/Grey,200.00,160.00
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672869231__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8053672869231__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,EA2070,False,Black/Brown,220.00,110.00
False,Light Grey Gradient Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597555456__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597555456__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,EA2117D CNYEdition,False,Black/Grey,172.00,120.40
False,Dark Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597624473__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Giorgio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597624473__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AR8158,False,Black/Brown,402.00,
True,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653247079__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653247079__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AN4310 MONKEY D,False,Black/Grey,60.00,
False,Clear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597729543__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597729543__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,EA4189U,False,Black/Transparent,212.00,
False,Polar Grey Gradient,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597766692__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Prada Linea Rossa,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597766692__002.png?impolicy=SGH_bgtransparent&width=640,True,3,False,PS 50YS,False,Grey/Grey,399.00,
False,Prizm Black,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474445__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Oakley,https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392474445__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,OO9188 Jacksonville Jaguars Flak® 2.0 XL,False,Black/Black,204.00,142.80
False,Dark Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597614887__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Emporio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597614887__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,EA4177,False,Brown/Green,185.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934418462__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934418462__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,OV5350S OP-506 Sun,False,Black/Green,524.00,
False,Clear,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597628464__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Giorgio Armani,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597628464__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,AR8159U,False,Blue/Transparent,513.00,
False,Dark Grey Polarized,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653246942__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Arnette,https://assets.sunglasshut.com/is/image/LuxotticaRetail/7895653246942__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,AN4307 WOLAND,False,White/Grey,90.00,
False,Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597736220__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Polo Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597736220__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,PH4191U,False,Black/Grey,155.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597756204__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597756204__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,PO1004S,False,Gold/Green,363.00,
False,Brown Classic B-15,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597260695__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597260695__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,RB2219 OLYMPIAN AVIATOR,False,Tortoise/Brown,172.00,120.40
False,Brown,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597702966__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Ralph Lauren,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597702966__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RL7076,False,Black/Brown,264.00,
False,TRUE Brown Polar,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934467866__001.png?impolicy=SGH_bgtransparent&width=640,True,False,,Oliver Peoples,https://assets.sunglasshut.com/is/image/LuxotticaRetail/827934467866__002.png?impolicy=SGH_bgtransparent&width=640,True,2,False,OV5471SU Sheldrake 1950,False,Tortoise/Brown,584.00,
False,Green,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597743426__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597743426__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,PO3308S,False,Tortoise/Green,335.00,
False,Dark Grey,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597756372__001.png?impolicy=SGH_bgtransparent&width=640,True,False,Available for prescription,Persol,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597756372__002.png?impolicy=SGH_bgtransparent&width=640,False,1,False,PO3307S,False,Blue/Grey,335.00,
False,Evolve Photo Yellow To Red,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597139151__001.png?impolicy=SGH_bgtransparent&width=640,True,True,Available for prescription,Ray-Ban,https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597139151__002.png?impolicy=SGH_bgtransparent&width=640,False,2,False,RB3447 ROUND SOLID EVOLVE,False,Grey/Yellow,191.00,133.70
